00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;483;2222
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;491;2222
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;492;2222
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;510;0001
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;512;0001
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;514;0001
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;596;0001
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;600;2222
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;627;1112
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;671;0001
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;697;2222
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;711;0010
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;712;2122
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;717;2222
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;721;1000
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;731;0002
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;774;1011
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;776;0001
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;815;2222
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;817;2122
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;818;0001
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;831;2221
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;835;2122
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;849;2222
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;866;1012
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;871;0012
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;877;2222
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;888;0001
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;930;2122
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;933;1111
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;941;1000
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;942;1211
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;944;0100
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;946;2222
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;991;2212
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;1008;2222
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;1011;1011
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;1014;2222
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;1028;2222
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;1080;0001
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;1126;2222
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;1128;1222
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;1130;0001
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;1131;1122
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;1133;2222
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;1135;0111
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;1174;1222
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;1176;2222
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;1178;2122
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;1182;1222
00037;WHAT TECHNIQUES ARE AVAILABLE FOR SCREENING OF NEWBORN INFANTS FOR CF, AND WHAT FACTORS CONTRIBUTE TO ERRONEOUS RESULTS OF THESE TESTS?;1234;1212
00038;CAN CF BE DIAGNOSED PRENATALLY?;14;2122
00038;CAN CF BE DIAGNOSED PRENATALLY?;76;0001
00038;CAN CF BE DIAGNOSED PRENATALLY?;117;1010
00038;CAN CF BE DIAGNOSED PRENATALLY?;142;0001
00038;CAN CF BE DIAGNOSED PRENATALLY?;252;0100
00038;CAN CF BE DIAGNOSED PRENATALLY?;360;2212
00038;CAN CF BE DIAGNOSED PRENATALLY?;370;0001
00038;CAN CF BE DIAGNOSED PRENATALLY?;390;2222
00038;CAN CF BE DIAGNOSED PRENATALLY?;392;0001
00038;CAN CF BE DIAGNOSED PRENATALLY?;444;0001
00038;CAN CF BE DIAGNOSED PRENATALLY?;465;1212
00038;CAN CF BE DIAGNOSED PRENATALLY?;503;0001
00038;CAN CF BE DIAGNOSED PRENATALLY?;505;0010
00038;CAN CF BE DIAGNOSED PRENATALLY?;510;0001
00038;CAN CF BE DIAGNOSED PRENATALLY?;572;0010
00038;CAN CF BE DIAGNOSED PRENATALLY?;573;0010
00038;CAN CF BE DIAGNOSED PRENATALLY?;621;0001
00038;CAN CF BE DIAGNOSED PRENATALLY?;622;0002
00038;CAN CF BE DIAGNOSED PRENATALLY?;627;0001
00038;CAN CF BE DIAGNOSED PRENATALLY?;634;2112
00038;CAN CF BE DIAGNOSED PRENATALLY?;644;1121
00038;CAN CF BE DIAGNOSED PRENATALLY?;646;1001
00038;CAN CF BE DIAGNOSED PRENATALLY?;666;1010
00038;CAN CF BE DIAGNOSED PRENATALLY?;702;0002
00038;CAN CF BE DIAGNOSED PRENATALLY?;729;0001
00038;CAN CF BE DIAGNOSED PRENATALLY?;776;0001
00038;CAN CF BE DIAGNOSED PRENATALLY?;786;1000
00038;CAN CF BE DIAGNOSED PRENATALLY?;856;0001
00038;CAN CF BE DIAGNOSED PRENATALLY?;862;0001
00038;CAN CF BE DIAGNOSED PRENATALLY?;866;0100
00038;CAN CF BE DIAGNOSED PRENATALLY?;873;1002
00038;CAN CF BE DIAGNOSED PRENATALLY?;881;1000
00038;CAN CF BE DIAGNOSED PRENATALLY?;882;0002
00038;CAN CF BE DIAGNOSED PRENATALLY?;888;0001
00038;CAN CF BE DIAGNOSED PRENATALLY?;971;1122
00038;CAN CF BE DIAGNOSED PRENATALLY?;990;0002
00038;CAN CF BE DIAGNOSED PRENATALLY?;1001;1000
00038;CAN CF BE DIAGNOSED PRENATALLY?;1024;1001
00038;CAN CF BE DIAGNOSED PRENATALLY?;1027;1000
00038;CAN CF BE DIAGNOSED PRENATALLY?;1029;1000
00038;CAN CF BE DIAGNOSED PRENATALLY?;1059;1000
00038;CAN CF BE DIAGNOSED PRENATALLY?;1066;0001
00038;CAN CF BE DIAGNOSED PRENATALLY?;1068;1222
00038;CAN CF BE DIAGNOSED PRENATALLY?;1072;0001
00038;CAN CF BE DIAGNOSED PRENATALLY?;1075;1000
00038;CAN CF BE DIAGNOSED PRENATALLY?;1130;1222
00038;CAN CF BE DIAGNOSED PRENATALLY?;1136;1222
00038;CAN CF BE DIAGNOSED PRENATALLY?;1140;1122
00038;CAN CF BE DIAGNOSED PRENATALLY?;1146;0011
00038;CAN CF BE DIAGNOSED PRENATALLY?;1148;0011
00038;CAN CF BE DIAGNOSED PRENATALLY?;1160;0011
00038;CAN CF BE DIAGNOSED PRENATALLY?;1230;1000
00038;CAN CF BE DIAGNOSED PRENATALLY?;1234;1210
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;3;1000
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;67;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;74;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;76;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;83;2121
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;84;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;85;2122
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;102;1000
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;107;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;108;0002
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;112;0011
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;135;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;143;1000
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;216;2122
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;217;2122
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;218;2122
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;219;2122
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;221;2122
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;222;2121
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;225;2222
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;226;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;230;1002
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;233;0010
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;235;2122
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;236;2122
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;244;0010
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;248;0010
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;249;2112
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;252;1011
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;254;1010
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;263;1011
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;276;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;277;2122
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;289;2112
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;293;2112
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;297;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;301;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;304;1122
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;306;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;307;1001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;308;0002
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;338;2122
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;342;0002
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;343;0002
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;356;1101
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;360;0010
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;365;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;366;1000
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;370;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;392;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;404;0002
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;407;2122
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;412;2110
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;420;2112
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;433;1002
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;453;1000
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;465;0002
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;470;2121
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;488;0011
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;490;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;494;0002
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;503;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;505;0012
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;508;0101
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;510;1001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;529;0012
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;530;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;532;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;534;0011
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;535;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;553;1012
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;560;2122
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;563;0002
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;564;1001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;565;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;566;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;567;1001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;568;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;569;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;570;0011
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;571;0011
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;572;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;573;1011
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;576;1000
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;584;1122
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;586;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;608;0011
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;610;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;619;2121
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;621;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;622;0002
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;627;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;639;2221
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;645;2111
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;646;1001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;647;0010
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;652;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;654;2121
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;702;0002
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;716;0111
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;729;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;738;0002
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;739;0002
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;740;0002
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;744;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;746;0002
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;749;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;776;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;777;0011
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;786;0011
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;845;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;849;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;851;2121
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;862;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;869;1002
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;873;1122
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;881;1001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;882;0002
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;888;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;889;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;892;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;902;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;918;0002
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;942;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;944;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;949;1002
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;966;0012
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;971;2122
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;990;0002
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1001;1001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1026;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1027;1001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1029;1001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1044;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1066;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1070;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1072;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1076;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1096;0100
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1127;1011
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1135;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1136;1000
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1137;1221
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1139;1222
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1140;0010
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1141;1122
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1146;0011
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1148;0011
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1160;0010
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1161;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1185;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1194;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1209;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1210;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1211;1002
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1222;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1224;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1225;1112
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1230;1002
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1234;1211
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1236;0001
00039;HOW MAY HETEROZYGOTES FOR CF BE IDENTIFIED?;1238;0002
00040;OTHER THAN THE SWEAT TEST, WHAT TECHNIQUES MAY BE USEFUL (BEYOND THE NEONATAL PERIOD) FOR THE DIAGNOSIS OF CF?;2;0100
00040;OTHER THAN THE SWEAT TEST, WHAT TECHNIQUES MAY BE USEFUL (BEYOND THE NEONATAL PERIOD) FOR THE DIAGNOSIS OF CF?;3;2122
00040;OTHER THAN THE SWEAT TEST, WHAT TECHNIQUES MAY BE USEFUL (BEYOND THE NEONATAL PERIOD) FOR THE DIAGNOSIS OF CF?;4;2122
